Promo_Year,Region,Country,Category,Macro_Category,Brand,Week,Sales_Units,Price,Promotion,Start_Seas,End_Seas,Seasonality,Predicted_Sales,Baseline_Sales,Incremental_Sales,PromoID,Promo_Days,Half_Year,Promotion_Status,Event_Count,Planned_Event_Count,Start_Prom,End_Prom,Actual_Promo_Sales_Volume_Uplift,Planned_Promo_Sales_Volume_Uplift,Sales_Value,Baseline_Sales_Value,Actual_Promo_Sales_Value,Planned_Promo_Sales_Value,Actual_Promo_Sales_Value_Uplift_PromoID_%,Planned_Promo_Sales_Value_Uplift_PromoID_%,Actual_Promo_Sales_Value_Uplift_%,Planned_Promo_Sales_Value_Uplift_%,Actual_Sales_Value,Actual_Event_Spent,Planned_Event_Spent,COGS,Gross_Profit,Planned_Gross_Profit,ROI%_PromoID,Baseline_Value,Planned_iGP,Planned_ROI%_PromoID,ROI%,Planned_ROI%,Actual_Gross_Margin_PromoID_%,Planned_Gross_Margin_PromoID_%,Actual_Gross_Margin_%,Planned_Gross_Margin_%,Listing_Price,Incremental_Sales_Adjusted,Incremental_TO,Actual_Total_TO,Planned_Total_TO,Actual_Gross_Sales_Value,Planned_Gross_Sales_Value,Actual Net Promo Incr Volume (Units),Actual_RAG,Planned_RAG,Planned_Red,Planned_Amber,Planned_Green,Actual_Red,Actual_Amber,Actual_Green,Channel_Customer,ProductDescription,Packsize
,Europe,France,Foods,Snacks,A,07-10-2024,98,7.46,,25-03-2024,10-06-2024,0,98.72,98.72,0,XJWC0179,0,,No Promotions,,,"","",-0.7199999999999989,0.0,731.08,736.4512,731.08,736.4512,-0.73,0.0,,,731.08,0.0,0.0,3.79,359.66,1.9683377308707124,96.83,736.4512,362.3024,49.2,,,49.2,49.2,,,8.45,0,0.0,731.08,736.4512,828.0999999999999,834.184,-98.72,NA,GREEN,0,0,1,0,0,0,Customer 6,CITRA TANAKA BRIGHT UV LOTION PUMP,300 ML
,Europe,France,Foods,Snacks,A,14-10-2024,97,5.89,,25-03-2024,10-06-2024,0,100.7278333,100.7278333,0,MMBF7011,0,,No Promotions,,,"","",-3.7278333000000003,0.0,571.3299999999999,593.286938137,571.3299999999999,593.286938137,-3.7,0.0,,,571.3299999999999,0.0,0.0,3.11,269.6599999999999,1.8938906752411575,89.39,593.286938137,280.023376574,47.2,,,47.2,47.2,,,6.5,0,0.0,571.3299999999999,593.286938137,630.5,654.73091645,-100.7278333,NA,GREEN,0,0,1,0,0,0,Customer 9,DOVE NUT.SOL.MICEL.AQUA PEPTIDE FRESH NOURI.GREEN PU,450 ML
,Europe,France,Foods,Snacks,A,21-10-2024,104,7.07,,25-03-2024,10-06-2024,0,103.11,103.11,0,BJYF2653,0,,No Promotions,,,"","",0.8900000000000006,0.0,735.28,728.9877,735.28,728.9877,0.86,0.0,,,735.28,0.0,0.0,4.82,233.99999999999994,1.466804979253112,46.68,728.9877,231.9975,31.82,,,31.82,31.82,,,7.98,0,0.0,735.28,728.9877,829.9200000000001,822.8178,-103.11,NA,GREEN,0,0,1,0,0,0,Customer 10,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
,Europe,France,Foods,Snacks,A,28-10-2024,98,10.29,,25-03-2024,10-06-2024,0,95.39,95.39,0,PHZB5451,0,,No Promotions,,,"","",2.6099999999999994,0.0,1008.42,981.5631,1008.42,981.5631,2.74,0.0,,,1008.42,0.0,0.0,6.76,345.93999999999994,1.5221893491124259,52.22,981.5631,336.72669999999994,34.31,,,34.31,34.31,,,10.92,0,0.0,1008.42,981.5631,1070.16,1041.6588,-95.39,NA,GREEN,0,0,1,0,0,0,Customer 2,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
2024,Europe,France,Foods,Snacks,A,04-11-2024,150,12.71,B1G1,25-03-2024,10-06-2024,0,144.73,98.14,46.59,KTWR0632,14,H2,COMPLETED,1118,1118,04-11-2024,18-11-2024,51.86,46.58999999999999,1906.5000000000002,1247.3594,1906.5000000000002,1839.5183,52.84,47.47,42.85623797084121,41.02388408440522,1906.5000000000002,285.98,133.46,7.26,817.5000000000002,1.75068870523416,38.66,1247.3594,788.7785000000001,51.44,12.047881499565046,39.500559870943064,27.88,35.62,10.752440241015897,25.165299630227782,14.25,46.59,592.1589000000001,1906.5000000000002,1839.5183,2137.5,2062.4024999999997,-51.55,GREEN,GREEN,0,0,1,0,0,1,Customer 5,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,Europe,France,Foods,Snacks,A,11-11-2024,96,11.41,,25-03-2024,10-06-2024,0,95.65,95.65,0,EQBV9469,0,,No Promotions,,,"","",0.3499999999999943,0.0,1095.3600000000001,1091.3665,1095.3600000000001,1091.3665,0.37,0.0,,,1095.3600000000001,0.0,0.0,5.79,539.5200000000001,1.9706390328151984,97.06,1091.3665,537.553,49.26,,,49.26,49.26,,,12.21,0,0.0,1095.3600000000001,1091.3665,1172.16,1167.8865,-95.65,NA,GREEN,0,0,1,0,0,0,Customer 7,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,Europe,France,Foods,Snacks,A,18-11-2024,104,12.3,,25-03-2024,10-06-2024,0,103.29,103.29,0,EXOD6552,0,,No Promotions,,,"","",0.7099999999999937,0.0,1279.2,1270.467,1279.2,1270.467,0.69,0.0,,,1279.2,0.0,0.0,6.76,576.1600000000001,1.819526627218935,81.95,1270.467,572.2266000000001,45.04,,,45.04,45.04,,,13.87,-0.0,-0.0,1279.2,1270.467,1442.48,1432.6323,-103.29,NA,GREEN,0,0,1,0,0,0,Customer 3,DOVE STRAIGHT & SILKY CONDITIONER,410 ML
,Europe,France,Foods,Snacks,A,25-11-2024,95,12.84,,25-03-2024,10-06-2024,0,97.9,97.9,0,DXKT1990,0,,No Promotions,,,"","",-2.9000000000000057,0.0,1219.8,1257.036,1219.8,1257.036,-2.96,0.0,,,1219.8,0.0,0.0,6.86,568.0999999999999,1.8717201166180757,87.17,1257.036,585.442,46.57,,,46.57,46.57,,,13.61,0,0.0,1219.8,1257.036,1292.95,1332.419,-97.9,NA,GREEN,0,0,1,0,0,0,Customer 3,BREEZE CAPSULE CLEAN & HYGIENE 5IN1 TUB,189 GM
,Europe,France,Foods,Snacks,A,02-12-2024,99,9.59,,25-03-2024,10-06-2024,0,99.24,99.24,0,JHIR9280,0,,No Promotions,,,"","",-0.23999999999999488,0.0,949.41,951.7116,949.41,951.7116,-0.24,0.0,,,949.41,0.0,0.0,6.61,295.02,1.4508320726172466,45.08,951.7116,295.73519999999996,31.07,,,31.07,31.07,,,11.0,-0.0,-0.0,949.41,951.7116,1089.0,1091.6399999999999,-99.24,NA,GREEN,0,0,1,0,0,0,Customer 6,DOVE MICELLAR VOLUME NOURISHMENT BLUE PUMP,430 ML
,Europe,France,Foods,Snacks,A,09-12-2024,99,10.01,,25-03-2024,10-06-2024,0,99.04,99.04,0,SZWM9542,0,,No Promotions,,,"","",-0.04000000000000625,0.0,990.99,991.3904,990.99,991.3904,-0.04,0.0,,,990.99,0.0,0.0,6.92,305.90999999999997,1.4465317919075145,44.65,991.3904,306.0336,30.87,,,30.87,30.87,,,11.22,-0.0,-0.0,990.99,991.3904,1110.78,1111.2288,-99.04,NA,GREEN,0,0,1,0,0,0,Customer 10,BREEZE BABY PINK BLOOM REFILL,550 ML
,Europe,France,Foods,Snacks,A,16-12-2024,109,8.21,,25-03-2024,10-06-2024,0,106.57,106.57,0,EVJW5779,0,,No Promotions,,,"","",2.430000000000007,0.0,894.8900000000001,874.9397,894.8900000000001,874.9397,2.28,0.0,,,894.8900000000001,0.0,0.0,5.18,330.2700000000001,1.5849420849420852,58.49,874.9397,322.9071000000001,36.91,,,36.91,36.91,,,8.93,0,0.0,894.8900000000001,874.9397,973.37,951.6700999999999,-106.57,NA,GREEN,0,0,1,0,0,0,Customer 1,DOVE ULTRA CARE INTENSE REPAIR DARK BLUE PUMP,380 ML
,Europe,France,Foods,Snacks,A,23-12-2024,102,8.62,,25-03-2024,10-06-2024,0,103.17,103.17,0,BIYX5762,0,,No Promotions,,,"","",-1.1700000000000017,0.0,879.2399999999999,889.3254,879.2399999999999,889.3254,-1.13,0.0,,,879.2399999999999,0.0,0.0,6.0,267.2399999999999,1.4366666666666665,43.67,889.3254,270.30539999999996,30.39,,,30.39,30.39,,,9.72,-0.0,-0.0,879.2399999999999,889.3254,991.44,1002.8124000000001,-103.17,NA,GREEN,0,0,1,0,0,0,Customer 1,BREEZE BABY PINK BLOOM REFILL,550 ML
2024,Europe,France,Foods,Snacks,A,30-12-2024,125,7.29,10% Off,25-03-2024,10-06-2024,0,122.48,100.08,22.4,WGCK6572,7,H1,COMPLETED,1118,1118,30-12-2024,06-01-2025,24.92,22.400000000000006,911.25,729.5832,911.25,892.8792000000001,24.9,22.38,42.85623797084121,41.02388408440522,911.25,701.66,109.35,4.52,346.25,1.6128318584070798,-28.06,729.5832,339.2696000000001,23.7,12.047881499565046,39.500559870943064,-39.0,25.75,10.752440241015897,25.165299630227782,8.34,22.4,163.296,911.25,892.8792000000001,1042.5,1021.4832,-77.68,AMBER,AMBER,0,1,0,0,1,0,Customer 5,BREEZE BABY PINK BLOOM REFILL,550 ML
,Europe,France,Foods,Snacks,A,06-01-2025,100,13.14,,25-03-2024,10-06-2024,0,99.2,99.2,0,FOWQ4064,0,,No Promotions,,,"","",0.7999999999999972,0.0,1314.0,1303.488,1314.0,1303.488,0.81,0.0,,,1314.0,0.0,0.0,6.6,654.0,1.990909090909091,99.09,1303.488,648.768,49.77,,,49.77,49.77,,,14.11,0,0.0,1314.0,1303.488,1411.0,1399.712,-99.2,NA,GREEN,0,0,1,0,0,0,Customer 2,CITRA PEARLY GLOW UV AURA BODY LOTION PUMP,370 ML
,Europe,France,Foods,Snacks,A,13-01-2025,101,6.47,,25-03-2024,10-06-2024,0,101.51,101.51,0,JELX4523,0,,No Promotions,,,"","",-0.5100000000000051,0.0,653.47,656.7697000000001,653.47,656.7697000000001,-0.5,0.0,,,653.47,0.0,0.0,3.35,315.12,1.9313432835820894,93.13,656.7697000000001,316.7112,48.22,,,48.22,48.22,,,7.29,0,0.0,653.47,656.7697000000001,736.29,740.0079000000001,-101.51,NA,GREEN,0,0,1,0,0,0,Customer 10,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
,Europe,France,Foods,Snacks,A,20-01-2025,112,9.55,,25-03-2024,10-06-2024,0,105.8,105.8,0,EUVA9842,0,,No Promotions,,,"","",6.200000000000003,0.0,1069.6000000000001,1010.3900000000001,1069.6000000000001,1010.3900000000001,5.86,0.0,,,1069.6000000000001,0.0,0.0,6.49,342.72000000000014,1.4714946070878274,47.15,1010.3900000000001,323.74800000000005,32.04,,,32.04,32.04,,,10.38,0,0.0,1069.6000000000001,1010.3900000000001,1162.5600000000002,1098.204,-105.8,NA,GREEN,0,0,1,0,0,0,Customer 9,CLEAR 10X SUPER VITAMIN SAKURA FRESH PINK BOT,120 ML
,Europe,France,Foods,Snacks,A,27-01-2025,98,8.68,,25-03-2024,10-06-2024,0,100.19,100.19,0,JZLK0101,0,,No Promotions,,,"","",-2.1899999999999977,0.0,850.64,869.6492,850.64,869.6492,-2.19,0.0,,,850.64,0.0,0.0,4.65,394.93999999999994,1.8666666666666665,86.67,869.6492,403.7656999999999,46.43,,,46.43,46.43,,,9.13,0,0.0,850.64,869.6492,894.7400000000001,914.7347000000001,-100.19,NA,GREEN,0,0,1,0,0,0,Customer 9,CLEAR MEN TAURINE+TRIPLE ANTI DAN.TECH.DEEP CLEANSE BLACK PU.,390 ML
,Europe,France,Foods,Snacks,A,03-02-2025,94,11.09,,25-03-2024,10-06-2024,0,96.802,96.802,0,HJWL5243,0,,No Promotions,,,"","",-2.8020000000000067,0.0,1042.46,1073.53418,1042.46,1073.53418,-2.89,0.0,,,1042.46,0.0,0.0,7.78,311.14,1.4254498714652957,42.54,1073.53418,320.41462,29.85,,,29.85,29.85,,,11.97,0,0.0,1042.46,1073.53418,1125.18,1158.7199400000002,-96.802,NA,GREEN,0,0,1,0,0,0,Customer 8,CLEAR MEN TAURINE+TRIPLE ANTI DAN.TECH.DEEP CLEANSE BLACK PU.,390 ML
,Europe,France,Foods,Snacks,A,10-02-2025,100,11.09,,25-03-2024,10-06-2024,0,96.802,96.802,0,XWTW4333,0,,No Promotions,,,"","",3.1979999999999933,0.0,1109.0,1073.53418,1109.0,1073.53418,3.3,0.0,,,1109.0,0.0,0.0,7.25,384.0,1.529655172413793,52.97,1073.53418,371.71968000000004,34.63,,,34.63,34.63,,,12.32,0,0.0,1109.0,1073.53418,1232.0,1192.60064,-96.802,NA,GREEN,0,0,1,0,0,0,Customer 1,CITRA PEARLY BRIGHT UV BODY LOTION PUMP,300 ML
,Europe,France,Foods,Snacks,A,17-02-2025,101,14.27,,25-03-2024,10-06-2024,0,100.29,100.29,0,QCDK4121,0,,No Promotions,,,"","",0.7099999999999937,0.0,1441.27,1431.1383,1441.27,1431.1383,0.71,0.0,,,1441.27,0.0,0.0,7.24,710.03,1.9709944751381212,97.1,1431.1383,705.0387,49.26,,,49.26,49.26,,,15.0,0,0.0,1441.27,1431.1383,1515.0,1504.3500000000001,-100.29,NA,GREEN,0,0,1,0,0,0,Customer 9,COMFORT SOFTENER ULTRA FLORAL FRESH PINK CONC,540 ML
,Europe,France,Foods,Snacks,A,24-02-2025,93,14.52,,25-03-2024,10-06-2024,0,96.64,96.64,0,WAJZ4880,0,,No Promotions,,,"","",-3.6400000000000006,0.0,1350.36,1403.2128,1350.36,1403.2128,-3.77,0.0,,,1350.36,0.0,0.0,7.82,623.0999999999999,1.8567774936061379,85.68,1403.2128,647.4879999999999,46.14,,,46.14,46.14,,,15.75,0,0.0,1350.36,1403.2128,1464.75,1522.08,-96.64,NA,GREEN,0,0,1,0,0,0,Customer 9,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
,Europe,France,Foods,Snacks,A,03-03-2025,94,9.61,,25-03-2024,10-06-2024,0,96.79,96.79,0,SLNT2188,0,,No Promotions,,,"","",-2.7900000000000063,0.0,903.3399999999999,930.1519,903.3399999999999,930.1519,-2.88,0.0,,,903.3399999999999,0.0,0.0,6.43,298.91999999999996,1.494556765163297,49.46,930.1519,307.7922,33.09,,,33.09,33.09,,,10.58,-0.0,-0.0,903.3399999999999,930.1519,994.52,1024.0382,-96.79,NA,GREEN,0,0,1,0,0,0,Customer 6,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
,Europe,France,Foods,Snacks,A,10-03-2025,99,6.3,,25-03-2024,10-06-2024,0,100.53,100.53,0,JQNG8254,0,,No Promotions,,,"","",-1.5300000000000011,0.0,623.6999999999999,633.3389999999999,623.6999999999999,633.3389999999999,-1.52,0.0,,,623.6999999999999,0.0,0.0,3.53,274.22999999999996,1.7847025495750706,78.47,633.3389999999999,278.46809999999994,43.97,,,43.97,43.97,,,6.95,0,0.0,623.6999999999999,633.3389999999999,688.0500000000001,698.6835,-100.53,NA,GREEN,0,0,1,0,0,0,Customer 4,BREEZE EXCEL SIGNATURE FLORAL BREEZE CONCENTRATED LIQUID PINK,700 ML
2025,Europe,France,Foods,Snacks,A,17-03-2025,137,10.75,BOGO,25-03-2024,10-06-2024,0,138.14,102.269,35.871,KABB4057,14,H1,COMPLETED,789,1077,17-03-2025,31-03-2025,34.730999999999995,35.87099999999998,1472.75,1099.39175,1472.75,1485.0049999999999,33.96,35.08,34.16067247303479,40.77258491021359,1472.75,162.0,191.46,5.56,711.0300000000001,1.9334532374100721,59.44,1099.39175,716.9466,56.84,12.91312727666515,40.482734041203486,37.28,35.39,11.43633834976937,26.16370053732658,11.54,35.871,385.61325000000005,1472.75,1485.0049999999999,1580.9799999999998,1594.1355999999996,-66.398,GREEN,GREEN,0,0,1,0,0,1,Customer 6,CLEAR 10X SUPER VITAMIN SAKURA FRESH PINK BOT,120 ML
,Europe,France,Foods,Snacks,A,24-03-2025,97,14.95,,25-03-2024,10-06-2024,0,99.67,99.67,0,FOTX5791,0,,No Promotions,,,"","",-2.6700000000000017,0.0,1450.1499999999999,1490.0665,1450.1499999999999,1490.0665,-2.68,0.0,,,1450.1499999999999,0.0,0.0,8.71,605.2799999999997,1.716417910447761,71.64,1490.0665,621.9407999999999,41.74,,,41.74,41.74,,,15.7,0,0.0,1450.1499999999999,1490.0665,1522.8999999999999,1564.819,-99.67,NA,GREEN,0,0,1,0,0,0,Customer 5,BREEZE EXCEL COMFORT CONCENTRATE LIQUID REFILL,700 ML
2025,Europe,France,Foods,Snacks,A,31-03-2025,116,13.35,10% Off,25-03-2024,10-06-2024,0,117,101.72,15.28,ZZGW2139,14,H1,COMPLETED,789,1077,31-03-2025,14-04-2025,14.280000000000001,15.280000000000001,1548.6,1357.962,1548.6,1561.95,14.04,15.02,34.16067247303479,40.77258491021359,1548.6,170.35,123.89,7.3,701.8,1.8287671232876712,52.25,1357.962,707.85,46.32,12.91312727666515,40.482734041203486,34.32,37.39,11.43633834976937,26.16370053732658,14.22,15.28,203.988,1548.6,1561.95,1649.52,1663.74,-86.44,GREEN,GREEN,0,0,1,0,0,1,Customer 2,CLEAR 10X SUPER VITAMIN SAKURA FRESH PINK BOT,120 ML
,Europe,France,Foods,Snacks,A,07-04-2025,100,6.99,,25-03-2024,10-06-2024,0,100.74,100.74,0,TEGO2235,0,,No Promotions,,,"","",-0.7399999999999949,0.0,699.0,704.1726,699.0,704.1726,-0.73,0.0,,,699.0,0.0,0.0,4.47,252.0,1.5637583892617453,56.38,704.1726,253.86480000000006,36.05,,,36.05,36.05,,,7.92,0,0.0,699.0,704.1726,792.0,797.8607999999999,-100.74,NA,GREEN,0,0,1,0,0,0,Customer 8,CLEAR ANTI-DANDRUFF SAKURA FRESH PINK PUMP,370 ML
,Europe,France,Foods,Snacks,A,14-04-2025,100,10.38,,25-03-2024,10-06-2024,0,97.29,97.29,0,LJMK8002,0,,No Promotions,,,"","",2.7099999999999937,0.0,1038.0,1009.8702000000002,1038.0,1009.8702000000002,2.79,0.0,,,1038.0,0.0,0.0,6.03,435.0,1.7213930348258708,72.14,1009.8702000000002,423.2115000000001,41.91,,,41.91,41.91,,,11.88,0,0.0,1038.0,1009.8702000000002,1188.0,1155.8052000000002,-97.29,NA,GREEN,0,0,1,0,0,0,Customer 9,CITRA TANAKA BRIGHT UV LOTION PUMP,300 ML
,Europe,France,Foods,Snacks,A,21-04-2025,105,11.81,,25-03-2024,10-06-2024,0,102.57,102.57,0,LYPA1814,0,,No Promotions,,,"","",2.430000000000007,0.0,1240.05,1211.3517,1240.05,1211.3517,2.37,0.0,,,1240.05,0.0,0.0,7.09,495.6,1.6657263751763047,66.57,1211.3517,484.1304,39.97,,,39.97,39.97,,,12.5,0,0.0,1240.05,1211.3517,1312.5,1282.125,-102.57,NA,GREEN,0,0,1,0,0,0,Customer 6,BREEZE BABY PINK BLOOM REFILL,550 ML
,Europe,France,Foods,Snacks,A,28-04-2025,105,13.77,,25-03-2024,10-06-2024,0,103.62,103.62,0,OLJZ8460,0,,No Promotions,,,"","",1.3799999999999955,0.0,1445.85,1426.8474,1445.85,1426.8474,1.33,0.0,,,1445.85,0.0,0.0,7.02,708.75,1.961538461538462,96.15,1426.8474,699.4350000000002,49.02,,,49.02,49.02,,,15.12,-0.0,-0.0,1445.85,1426.8474,1587.6,1566.7344,-103.62,NA,GREEN,0,0,1,0,0,0,Customer 3,BREEZE EXCEL SIGNATURE FLORAL BREEZE CONCENTRATED LIQUID PINK,700 ML
,Europe,France,Foods,Snacks,A,05-05-2025,101,7.15,,25-03-2024,10-06-2024,0,101.85,101.85,0,BKQH1082,0,,No Promotions,,,"","",-0.8499999999999943,0.0,722.1500000000001,728.2275,722.1500000000001,728.2275,-0.83,0.0,,,722.1500000000001,0.0,0.0,4.14,304.0100000000001,1.7270531400966185,72.71,728.2275,306.56850000000003,42.1,,,42.1,42.1,,,8.14,0,0.0,722.1500000000001,728.2275,822.1400000000001,829.059,-101.85,NA,GREEN,0,0,1,0,0,0,Customer 1,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
,Europe,France,Foods,Snacks,A,12-05-2025,101,7.53,,25-03-2024,10-06-2024,0,100.22,100.22,0,SMQX1031,0,,No Promotions,,,"","",0.7800000000000011,0.0,760.53,754.6566,760.53,754.6566,0.78,0.0,,,760.53,0.0,0.0,4.93,262.6,1.5273833671399595,52.74,754.6566,260.57200000000006,34.53,,,34.53,34.53,,,8.05,0,0.0,760.53,754.6566,813.0500000000001,806.7710000000001,-100.22,NA,GREEN,0,0,1,0,0,0,Customer 4,CITRA EXTRA BRIGHT UV SPF20 LOTION ML BOT,130 ML
2025,Europe,France,Foods,Snacks,A,19-05-2025,111,10.1,10% Off,25-03-2024,10-06-2024,0,115.14,97.34,17.8,EEIV3756,7,H1,COMPLETED,789,1077,19-05-2025,26-05-2025,13.659999999999997,17.799999999999997,1121.1,983.134,1121.1,1162.914,14.03,18.29,34.16067247303479,40.77258491021359,1121.1,134.53,224.22,6.59,389.6099999999999,1.5326251896813352,29.45,983.134,404.1414,36.16,12.91312727666515,40.482734041203486,22.75,15.47,11.43633834976937,26.16370053732658,10.96,17.8,179.78,1121.1,1162.914,1216.5600000000002,1261.9344,-79.54,GREEN,GREEN,0,0,1,0,0,1,Customer 6,BREEZE EXCEL CONCENTRATE LIQUID REFILL,750 ML
,Europe,France,Foods,Snacks,A,26-05-2025,98,14.06,,25-03-2024,10-06-2024,0,98.61,98.61,0,HXCS9642,0,,No Promotions,,,"","",-0.6099999999999994,0.0,1377.88,1386.4566,1377.88,1386.4566,-0.62,0.0,,,1377.88,0.0,0.0,7.47,645.8200000000002,1.8821954484605088,88.22,1386.4566,649.8399000000001,46.87,,,46.87,46.87,,,16.1,0,0.0,1377.88,1386.4566,1577.8000000000002,1587.621,-98.61,NA,GREEN,0,0,1,0,0,0,Customer 1,BREEZE EXCEL CONCENTRATE LIQUID REFILL,750 ML
,Europe,France,Foods,Snacks,A,02-06-2025,105,6.25,,25-03-2024,10-06-2024,0,102.8666667,102.8666667,0,GDGE4326,0,,No Promotions,,,"","",2.133333300000004,0.0,656.25,642.9166668749999,656.25,642.9166668749999,2.07,0.0,,,656.25,0.0,0.0,4.1,225.75000000000006,1.5243902439024388,52.44,642.9166668749999,221.16333340499995,34.4,,,34.4,34.4,,,6.95,0,0.0,656.25,642.9166668749999,729.75,714.923333565,-102.8666667,NA,GREEN,0,0,1,0,0,0,Customer 5,CLEAR 10X SUPER VITAMIN SAKURA FRESH PINK BOT,120 ML
2025,Europe,France,Foods,Snacks,A,09-06-2025,143,12.85,BOGO,25-03-2024,10-06-2024,0,140.41,97.58,42.83,FZIV8933,14,H1,COMPLETED,789,1077,09-06-2025,23-06-2025,45.42,42.83,1837.55,1253.903,1837.55,1804.2685,46.55,43.89,34.16067247303479,40.77258491021359,1837.55,257.26,294.01,7.75,729.3,1.6580645161290322,34.57,1253.903,716.0909999999999,47.39,12.91312727666515,40.482734041203486,25.69,23.39,11.43633834976937,26.16370053732658,13.52,-42.83,-550.3655,1837.55,1804.2685,1933.36,1898.3431999999998,-54.75,NA,GREEN,0,0,1,0,0,0,Customer 3,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
2025,Europe,France,Foods,Snacks,A,16-06-2025,125,8.42,10% Off,25-03-2024,10-06-2024,0,121.78,104.74,17.04,UONA3856,7,H1,COMPLETED,789,1077,16-06-2025,23-06-2025,20.260000000000005,17.040000000000006,1052.5,881.9108,1052.5,1025.3876,19.34,16.27,34.16067247303479,40.77258491021359,1052.5,694.65,126.3,4.39,503.75,1.917995444191344,-15.35,881.9108,490.77340000000004,31.13,12.91312727666515,40.482734041203486,-18.14,35.54,11.43633834976937,26.16370053732658,9.13,17.04,143.4768,1052.5,1025.3876,1141.25,1111.8514,-87.69999999999999,AMBER,AMBER,0,1,0,0,1,0,Customer 3,DOVE NUT.SOL.MICEL.AQUA PEPTIDE FRESH NOURI.GREEN PU,450 ML
,Europe,France,Foods,Snacks,A,23-06-2025,89,10.36,,25-03-2024,10-06-2024,0,93.13,93.13,0,TUNR9588,0,,No Promotions,,,"","",-4.1299999999999955,0.0,922.04,964.8267999999999,922.04,964.8267999999999,-4.43,0.0,,,922.04,0.0,0.0,5.72,412.96,1.8111888111888113,81.12,964.8267999999999,432.1232,44.79,,,44.79,44.79,,,11.41,0,0.0,922.04,964.8267999999999,1015.49,1062.6133,-93.13,NA,GREEN,0,0,1,0,0,0,Customer 1,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
,Europe,France,Foods,Snacks,A,30-06-2025,104,8.27,,25-03-2024,10-06-2024,0,105.23,105.23,0,GBFR8797,0,,No Promotions,,,"","",-1.230000000000004,0.0,860.0799999999999,870.2521,860.0799999999999,870.2521,-1.17,0.0,,,860.0799999999999,0.0,0.0,4.24,419.1199999999999,1.9504716981132075,95.05,870.2521,424.0769,48.73,,,48.73,48.73,,,9.0,0,0.0,860.0799999999999,870.2521,936.0,947.07,-105.23,NA,GREEN,0,0,1,0,0,0,Customer 3,CITRA PEARLY GLOW UV AURA BODY LOTION PUMP,370 ML
2025,Europe,France,Foods,Snacks,A,07-07-2025,115,8.07,10% Off,25-03-2024,10-06-2024,0,117.88,103.72,14.16,ZKAI6436,7,H2,COMPLETED,789,1077,07-07-2025,14-07-2025,11.280000000000001,14.159999999999997,928.0500000000001,837.0204,928.0500000000001,951.2916,10.88,13.65,34.16067247303479,40.77258491021359,928.0500000000001,1067.26,185.61,5.25,324.30000000000007,1.5371428571428571,-44.46,837.0204,332.4216,17.46,12.91312727666515,40.482734041203486,-80.06,15.43,11.43633834976937,26.16370053732658,9.26,14.16,114.27120000000001,928.0500000000001,951.2916,1064.8999999999999,1091.5688,-89.56,AMBER,AMBER,0,1,0,0,1,0,Customer 1,BREEZE EXCEL COMFORT CONCENTRATE LIQUID REFILL,700 ML
,Europe,France,Foods,Snacks,A,14-07-2025,96,10.14,,25-03-2024,10-06-2024,0,97.18,97.18,0,AXIT2494,0,,No Promotions,,,"","",-1.1800000000000068,0.0,973.44,985.4052000000001,973.44,985.4052000000001,-1.21,0.0,,,973.44,0.0,0.0,5.21,473.2800000000001,1.946257197696737,94.63,985.4052000000001,479.0974000000001,48.62,,,48.62,48.62,,,10.95,0,0.0,973.44,985.4052000000001,1051.1999999999998,1064.121,-97.18,NA,GREEN,0,0,1,0,0,0,Customer 6,CLEAR MEN TAURINE+TRIPLE ANTI DAN.TECH.DEEP CLEANSE BLACK PU.,390 ML
,Europe,France,Foods,Snacks,A,21-07-2025,100,6.59,,25-03-2024,10-06-2024,0,101.86,101.86,0,MRTB0030,0,,No Promotions,,,"","",-1.8599999999999994,0.0,659.0,671.2574,659.0,671.2574,-1.83,0.0,,,659.0,0.0,0.0,4.13,246.0,1.595641646489104,59.56,671.2574,250.57559999999995,37.33,,,37.33,37.33,,,7.53,0,0.0,659.0,671.2574,753.0,767.0058,-101.86,NA,GREEN,0,0,1,0,0,0,Customer 9,CITRA PEARLY BRIGHT UV BODY LOTION PUMP,300 ML
,Europe,France,Foods,Snacks,A,28-07-2025,109,9.01,,25-03-2024,10-06-2024,0,106.44,106.44,0,PGVP7056,0,,No Promotions,,,"","",2.5600000000000023,0.0,982.09,959.0243999999999,982.09,959.0243999999999,2.41,0.0,,,982.09,0.0,0.0,5.57,374.96000000000004,1.6175942549371631,61.76,959.0243999999999,366.15359999999987,38.18,,,38.18,38.18,,,9.82,-0.0,-0.0,982.09,959.0243999999999,1070.38,1045.2408,-106.44,NA,GREEN,0,0,1,0,0,0,Customer 4,CLEAR ANTI-DANDRUFF SAKURA FRESH PINK PUMP,370 ML
